word,count,file
"0x102c,",1,
"(0x102d,",1,
"0x1030,",1,
"(0x1031,",1,
"0x1031,",1,
"(0x1032,",1,
"0x1037,",1,
"(0x1038,",1,
"0x1038,",1,
"(0x1039,",1,
"0x103a,",1,
"(0x103b,",1,
"0x103c,",1,
"(0x103d,",1,
"0x103e,",1,
"(0x103f,",1,
"0x103f,",1,
"(0x1040,",1,
"0x1049,",1,
"(0x104a,",1,
"0x104f,",1,
"(0x1050,",1,
"0x1055,",1,
"(0x1056,",1,
"0x1057,",1,
"(0x1058,",1,
"0x1059,",1,
"(0x105a,",1,
"0x105d,",1,
"(0x105e,",1,
"0x1060,",1,
"(0x1061,",1,
"0x1061,",1,
"(0x1062,",1,
"0x1064,",1,
"(0x1065,",1,
"0x1066,",1,
"(0x1067,",1,
"0x106d,",1,
"(0x106e,",1,
"0x1070,",1,
"(0x1071,",1,
"0x1074,",1,
"(0x1075,",1,
"0x1081,",1,
"(0x1082,",1,
"0x1082,",1,
"(0x1083,",1,
"0x1084,",1,
"(0x1085,",1,
"0x1086,",1,
"(0x1087,",1,
"0x108c,",1,
"(0x108d,",1,
"0x108d,",1,
"(0x108e,",1,
"0x108e,",1,
"(0x108f,",1,
"0x108f,",1,
"(0x1090,",1,
"0x1099,",1,
"(0x109a,",1,
"0x109c,",1,
"(0x109d,",1,
"0x109d,",1,
"(0x109e,",1,
"0x109f,",1,
"(0x10a0,",1,
"0x10c5,",1,
"(0x10c7,",1,
"0x10c7,",1,
"(0x10cd,",1,
"0x10cd,",1,
"(0x10d0,",1,
"0x10fa,",1,
"(0x10fb,",1,
"0x10fb,",1,
"(0x10fc,",1,
"0x10fc,",1,
"(0x10fd,",1,
"0x10ff,",1,
"(0x1100,",1,
"0x11ff,",1,
"(0x1200,",1,
"0x1248,",1,
"(0x124a,",1,
"0x124d,",1,
"(0x1250,",1,
"0x1256,",1,
"(0x1258,",1,
"0x1258,",1,
"(0x125a,",1,
"0x125d,",1,
"(0x1260,",1,
"0x1288,",1,
"(0x128a,",1,
"0x128d,",1,
"(0x1290,",1,
"0x12b0,",1,
"(0x12b2,",1,
"0x12b5,",1,
"(0x12b8,",1,
"0x12be,",1,
"(0x12c0,",1,
"0x12c0,",1,
"(0x12c2,",1,
"0x12c5,",1,
"(0x12c8,",1,
"0x12d6,",1,
"(0x12d8,",1,
"0x1310,",1,
"(0x1312,",1,
"0x1315,",1,
"(0x1318,",1,
"0x135a,",1,
"(0x135d,",1,
"0x135f,",1,
"(0x1360,",1,
"0x1368,",1,
"(0x1369,",1,
"0x137c,",1,
"(0x1380,",1,
"0x138f,",1,
"(0x1390,",1,
"0x1399,",1,
"(0x13a0,",1,
"0x13f4,",1,
"26,",1,
"(0x1400,",1,
"0x1400,",1,
"(0x1401,",1,
"0x166c,",1,
"(0x166d,",1,
"0x166e,",1,
"(0x166f,",1,
"0x167f,",1,
"(0x1680,",1,
"0x1680,",1,
"(0x1681,",1,
"0x169a,",1,
"(0x169b,",1,
"0x169b,",1,
"(0x169c,",1,
"0x169c,",1,
"(0x16a0,",1,
"0x16ea,",1,
"(0x16eb,",1,
"0x16ed,",1,
"(0x16ee,",1,
"0x16f0,",1,
"(0x1700,",1,
"0x170c,",1,
"(0x170e,",1,
"0x1711,",1,
"(0x1712,",1,
"0x1714,",1,
"(0x1720,",1,
"0x1731,",1,
"(0x1732,",1,
"0x1734,",1,
"(0x1735,",1,
"0x1736,",1,
"(0x1740,",1,
"0x1751,",1,
"(0x1752,",1,
"0x1753,",1,
"(0x1760,",1,
"0x176c,",1,
"(0x176e,",1,
"0x1770,",1,
"(0x1772,",1,
"0x1773,",1,
"(0x1780,",1,
"0x17b3,",1,
"(0x17b4,",1,
"0x17b5,",1,
"(0x17b6,",1,
"0x17b6,",1,
"(0x17b7,",1,
"0x17bd,",1,
"(0x17be,",1,
"0x17c5,",1,
"(0x17c6,",1,
"0x17c6,",1,
"(0x17c7,",1,
"0x17c8,",1,
"(0x17c9,",1,
"0x17d3,",1,
"(0x17d4,",1,
"0x17d6,",1,
"(0x17d7,",1,
"0x17d7,",1,
"(0x17d8,",1,
"0x17da,",1,
"(0x17db,",1,
"0x17db,",1,
"(0x17dc,",1,
"0x17dc,",1,
"(0x17dd,",1,
"0x17dd,",1,
"(0x17e0,",1,
"0x17e9,",1,
"(0x17f0,",1,
"0x17f9,",1,
"(0x1800,",1,
"0x1801,",1,
"(0x1802,",1,
"0x1803,",1,
"(0x1804,",1,
"0x1804,",1,
"(0x1805,",1,
"0x1805,",1,
"(0x1806,",1,
"0x1806,",1,
"(0x1807,",1,
"0x180a,",1,
"(0x180b,",1,
"0x180d,",1,
"(0x180e,",1,
"0x180e,",1,
"(0x1810,",1,
"0x1819,",1,
"(0x1820,",1,
"0x1842,",1,
"(0x1843,",1,
"0x1843,",1,
"(0x1844,",1,
"0x1877,",1,
"(0x1880,",1,
"0x18a8,",1,
"(0x18a9,",1,
"0x18a9,",1,
"(0x18aa,",1,
"0x18aa,",1,
"(0x18b0,",1,
"0x18f5,",1,
"(0x1900,",1,
"0x191c,",1,
"(0x1920,",1,
"0x1922,",1,
"(0x1923,",1,
"0x1926,",1,
"(0x1927,",1,
"0x1928,",1,
"(0x1929,",1,
"0x192b,",1,
"(0x1930,",1,
"0x1931,",1,
"(0x1932,",1,
"0x1932,",1,
"(0x1933,",1,
"0x1938,",1,
"(0x1939,",1,
"0x193b,",1,
"(0x1940,",1,
"0x1940,",1,
"(0x1944,",1,
"0x1945,",1,
"(0x1946,",1,
"0x194f,",1,
"(0x1950,",1,
"0x196d,",1,
"(0x1970,",1,
"0x1974,",1,
"(0x1980,",1,
"0x19ab,",1,
"(0x19b0,",1,
"0x19c0,",1,
"(0x19c1,",1,
"0x19c7,",1,
"(0x19c8,",1,
"0x19c9,",1,
"(0x19d0,",1,
"0x19d9,",1,
"(0x19da,",1,
"0x19da,",1,
"(0x19de,",1,
"0x19df,",1,
"(0x19e0,",1,
"0x19ff,",1,
"(0x1a00,",1,
"0x1a16,",1,
"(0x1a17,",1,
"0x1a18,",1,
"(0x1a19,",1,
"0x1a1b,",1,
"(0x1a1e,",1,
"0x1a1f,",1,
"(0x1a20,",1,
"0x1a54,",1,
"(0x1a55,",1,
"0x1a55,",1,
"(0x1a56,",1,
"0x1a56,",1,
"(0x1a57,",1,
"0x1a57,",1,
"(0x1a58,",1,
"0x1a5e,",1,
"(0x1a60,",1,
"0x1a60,",1,
"(0x1a61,",1,
"0x1a61,",1,
"(0x1a62,",1,
"0x1a62,",1,
"(0x1a63,",1,
"0x1a64,",1,
"(0x1a65,",1,
"0x1a6c,",1,
"(0x1a6d,",1,
"0x1a72,",1,
"(0x1a73,",1,
"0x1a7c,",1,
"(0x1a7f,",1,
"0x1a7f,",1,
"(0x1a80,",1,
"0x1a89,",1,
"(0x1a90,",1,
"0x1a99,",1,
"(0x1aa0,",1,
"0x1aa6,",1,
"(0x1aa7,",1,
"0x1aa7,",1,
"(0x1aa8,",1,
"0x1aad,",1,
"(0x1b00,",1,
"0x1b03,",1,
"(0x1b04,",1,
"0x1b04,",1,
"(0x1b05,",1,
"0x1b33,",1,
"(0x1b34,",1,
"0x1b34,",1,
"(0x1b35,",1,
"0x1b35,",1,
"(0x1b36,",1,
"0x1b3a,",1,
"(0x1b3b,",1,
"0x1b3b,",1,
"(0x1b3c,",1,
"0x1b3c,",1,
"(0x1b3d,",1,
"0x1b41,",1,
"(0x1b42,",1,
"0x1b42,",1,
"(0x1b43,",1,
"0x1b44,",1,
"(0x1b45,",1,
"0x1b4b,",1,
"(0x1b50,",1,
"0x1b59,",1,
"(0x1b5a,",1,
"0x1b60,",1,
"(0x1b61,",1,
"0x1b6a,",1,
"(0x1b6b,",1,
"0x1b73,",1,
"(0x1b74,",1,
"0x1b7c,",1,
"(0x1b80,",1,
"0x1b81,",1,
"(0x1b82,",1,
"0x1b82,",1,
"(0x1b83,",1,
"0x1ba0,",1,
"(0x1ba1,",1,
"0x1ba1,",1,
"(0x1ba2,",1,
"0x1ba5,",1,
"(0x1ba6,",1,
"0x1ba7,",1,
"(0x1ba8,",1,
"0x1ba9,",1,
"(0x1baa,",1,
"0x1baa,",1,
"(0x1bab,",1,
"0x1bab,",1,
"(0x1bac,",1,
"0x1bad,",1,
"(0x1bae,",1,
"0x1baf,",1,
"(0x1bb0,",1,
"0x1bb9,",1,
"(0x1bba,",1,
"0x1bbf,",1,
"(0x1bc0,",1,
"0x1be5,",1,
"(0x1be6,",1,
"0x1be6,",1,
"(0x1be7,",1,
"0x1be7,",1,
"(0x1be8,",1,
"0x1be9,",1,
"(0x1bea,",1,
"0x1bec,",1,
"(0x1bed,",1,
"0x1bed,",1,
"(0x1bee,",1,
"0x1bee,",1,
"(0x1bef,",1,
"0x1bf1,",1,
"(0x1bf2,",1,
"0x1bf3,",1,
"(0x1bfc,",1,
"0x1bff,",1,
"(0x1c00,",1,
"0x1c23,",1,
"(0x1c24,",1,
"0x1c2b,",1,
"(0x1c2c,",1,
"0x1c33,",1,
"(0x1c34,",1,
"0x1c35,",1,
"(0x1c36,",1,
"0x1c37,",1,
"(0x1c3b,",1,
"0x1c3f,",1,
"(0x1c40,",1,
"0x1c49,",1,
"(0x1c4d,",1,
"0x1c4f,",1,
"(0x1c50,",1,
"0x1c59,",1,
"(0x1c5a,",1,
"0x1c77,",1,
"(0x1c78,",1,
"0x1c7d,",1,
"(0x1c7e,",1,
"0x1c7f,",1,
"(0x1cc0,",1,
"0x1cc7,",1,
"(0x1cd0,",1,
"0x1cd2,",1,
"(0x1cd3,",1,
"0x1cd3,",1,
"(0x1cd4,",1,
"0x1ce0,",1,
"(0x1ce1,",1,
"0x1ce1,",1,
"(0x1ce2,",1,
"0x1ce8,",1,
"(0x1ce9,",1,
"0x1cec,",1,
"(0x1ced,",1,
"0x1ced,",1,
"(0x1cee,",1,
"0x1cf1,",1,
"(0x1cf2,",1,
"0x1cf3,",1,
"(0x1cf4,",1,
"0x1cf4,",1,
"(0x1cf5,",1,
"0x1cf6,",1,
"(0x1d00,",1,
"0x1d25,",1,
"(0x1d26,",1,
"0x1d2a,",1,
"(0x1d2b,",1,
"0x1d2b,",1,
"(0x1d2c,",1,
"0x1d5c,",1,
"(0x1d5d,",1,
"0x1d61,",1,
"(0x1d62,",1,
"0x1d65,",1,
"(0x1d66,",1,
"0x1d6a,",1,
"(0x1d6b,",1,
"0x1d77,",1,
"(0x1d78,",1,
"0x1d78,",1,
"(0x1d79,",1,
"0x1d9a,",1,
"(0x1d9b,",1,
"0x1dbe,",1,
"(0x1dbf,",1,
"0x1dbf,",1,
"(0x1dc0,",1,
"0x1de6,",1,
"(0x1dfc,",1,
"0x1dff,",1,
"(0x1e00,",1,
"0x1eff,",1,
"(0x1f00,",1,
"0x1f15,",1,
"(0x1f18,",1,
"0x1f1d,",1,
"(0x1f20,",1,
"0x1f45,",1,
"(0x1f48,",1,
"0x1f4d,",1,
"(0x1f50,",1,
"0x1f57,",1,
"(0x1f59,",1,
"0x1f59,",1,
"(0x1f5b,",1,
"0x1f5b,",1,
"(0x1f5d,",1,
"0x1f5d,",1,
"(0x1f5f,",1,
"0x1f7d,",1,
"(0x1f80,",1,
"0x1fb4,",1,
"(0x1fb6,",1,
"0x1fbc,",1,
"(0x1fbd,",1,
"0x1fbd,",1,
"(0x1fbe,",1,
"0x1fbe,",1,
"(0x1fbf,",1,
"0x1fc1,",1,
"(0x1fc2,",1,
"0x1fc4,",1,
"(0x1fc6,",1,
"0x1fcc,",1,
"(0x1fcd,",1,
"0x1fcf,",1,
"(0x1fd0,",1,
"0x1fd3,",1,
"(0x1fd6,",1,
"0x1fdb,",1,
"(0x1fdd,",1,
"0x1fdf,",1,
"(0x1fe0,",1,
"0x1fec,",1,
"(0x1fed,",1,
"0x1fef,",1,
"(0x1ff2,",1,
"0x1ff4,",1,
"(0x1ff6,",1,
"0x1ffc,",1,
"(0x1ffd,",1,
"0x1ffe,",1,
"(0x2000,",1,
"0x200a,",1,
"(0x200b,",1,
"0x200b,",1,
"(0x200c,",1,
"0x200d,",1,
"(0x200e,",1,
"0x200f,",1,
"(0x2010,",1,
"0x2015,",1,
"(0x2016,",1,
"0x2017,",1,
"(0x2018,",1,
"0x2018,",1,
"(0x2019,",1,
"0x2019,",1,
"(0x201a,",1,
"0x201a,",1,
"(0x201b,",1,
"0x201c,",1,
"(0x201d,",1,
"0x201d,",1,
"(0x201e,",1,
"0x201e,",1,
"(0x201f,",1,
"0x201f,",1,
"(0x2020,",1,
"0x2027,",1,
"(0x2028,",1,
"0x2028,",1,
"20),",1,
"(0x2029,",1,
"0x2029,",1,
"21),",1,
"(0x202a,",1,
"0x202e,",1,
"(0x202f,",1,
"0x202f,",1,
"(0x2030,",1,
"0x2038,",1,
"(0x2039,",1,
"0x2039,",1,
"(0x203a,",1,
"0x203a,",1,
"(0x203b,",1,
"0x203e,",1,
"(0x203f,",1,
"0x2040,",1,
"(0x2041,",1,
"0x2043,",1,
"(0x2044,",1,
"0x2044,",1,
"(0x2045,",1,
"0x2045,",1,
"(0x2046,",1,
"0x2046,",1,
"(0x2047,",1,
"0x2051,",1,
"(0x2052,",1,
"0x2052,",1,
"(0x2053,",1,
"0x2053,",1,
"(0x2054,",1,
"0x2054,",1,
"(0x2055,",1,
"0x205e,",1,
"(0x205f,",1,
"0x205f,",1,
"(0x2060,",1,
"0x2064,",1,
"(0x206a,",1,
"0x206f,",1,
"(0x2070,",1,
"0x2070,",1,
"(0x2071,",1,
"0x2071,",1,
"(0x2074,",1,
"0x2079,",1,
"(0x207a,",1,
"0x207c,",1,
"(0x207d,",1,
"0x207d,",1,
"(0x207e,",1,
"0x207e,",1,
"(0x207f,",1,
"0x207f,",1,
"(0x2080,",1,
"0x2089,",1,
"(0x208a,",1,
"0x208c,",1,
"(0x208d,",1,
"0x208d,",1,
"(0x208e,",1,
"0x208e,",1,
"(0x2090,",1,
"0x209c,",1,
"(0x20a0,",1,
"0x20b9,",1,
"(0x20d0,",1,
"0x20dc,",1,
"(0x20dd,",1,
"0x20e0,",1,
"(0x20e1,",1,
"0x20e1,",1,
"(0x20e2,",1,
"0x20e4,",1,
"(0x20e5,",1,
"0x20f0,",1,
"(0x2100,",1,
"0x2101,",1,
"(0x2102,",1,
"0x2102,",1,
"(0x2103,",1,
"0x2106,",1,
"(0x2107,",1,
"0x2107,",1,
"(0x2108,",1,
"0x2109,",1,
"(0x210a,",1,
"0x2113,",1,
"(0x2114,",1,
"0x2114,",1,
"(0x2115,",1,
"0x2115,",1,
"(0x2116,",1,
"0x2117,",1,
"(0x2118,",1,
"0x2118,",1,
"(0x2119,",1,
"0x211d,",1,
"(0x211e,",1,
"0x2123,",1,
"(0x2124,",1,
"0x2124,",1,
"(0x2125,",1,
"0x2125,",1,
"(0x2126,",1,
"0x2126,",1,
"(0x2127,",1,
"0x2127,",1,
"(0x2128,",1,
"0x2128,",1,
"(0x2129,",1,
"0x2129,",1,
"(0x212a,",1,
"0x212b,",1,
"(0x212c,",1,
"0x212d,",1,
"(0x212e,",1,
"0x212e,",1,
"(0x212f,",1,
"0x2131,",1,
"(0x2132,",1,
"0x2132,",1,
"(0x2133,",1,
"0x2134,",1,
"(0x2135,",1,
"0x2138,",1,
"(0x2139,",1,
"0x2139,",1,
"(0x213a,",1,
"0x213b,",1,
"(0x213c,",1,
"0x213f,",1,
"(0x2140,",1,
"0x2144,",1,
"(0x2145,",1,
"0x2149,",1,
"(0x214a,",1,
"0x214a,",1,
"(0x214b,",1,
"0x214b,",1,
"(0x214c,",1,
"0x214d,",1,
"(0x214e,",1,
"0x214e,",1,
"(0x214f,",1,
"0x214f,",1,
"(0x2150,",1,
"0x215f,",1,
"(0x2160,",1,
"0x2182,",1,
"(0x2183,",1,
"0x2184,",1,
"(0x2185,",1,
"0x2188,",1,
"(0x2189,",1,
"0x2189,",1,
"(0x2190,",1,
"0x2194,",1,
"(0x2195,",1,
"0x2199,",1,
"(0x219a,",1,
"0x219b,",1,
"(0x219c,",1,
"0x219f,",1,
"(0x21a0,",1,
"0x21a0,",1,
"(0x21a1,",1,
"0x21a2,",1,
"(0x21a3,",1,
"0x21a3,",1,
"(0x21a4,",1,
"0x21a5,",1,
"(0x21a6,",1,
"0x21a6,",1,
"(0x21a7,",1,
"0x21ad,",1,
"(0x21ae,",1,
"0x21ae,",1,
"(0x21af,",1,
"0x21cd,",1,
"(0x21ce,",1,
"0x21cf,",1,
"(0x21d0,",1,
"0x21d1,",1,
"(0x21d2,",1,
"0x21d2,",1,
"(0x21d3,",1,
"0x21d3,",1,
"(0x21d4,",1,
"0x21d4,",1,
"(0x21d5,",1,
"0x21f3,",1,
"(0x21f4,",1,
"0x22ff,",1,
"(0x2300,",1,
"0x2307,",1,
"(0x2308,",1,
"0x230b,",1,
"(0x230c,",1,
"0x231f,",1,
"(0x2320,",1,
"0x2321,",1,
"(0x2322,",1,
"0x2328,",1,
"(0x2329,",1,
"0x2329,",1,
"(0x232a,",1,
"0x232a,",1,
"(0x232b,",1,
"0x237b,",1,
"(0x237c,",1,
"0x237c,",1,
"(0x237d,",1,
"0x239a,",1,
"(0x239b,",1,
"0x23b3,",1,
"(0x23b4,",1,
"0x23db,",1,
"(0x23dc,",1,
"0x23e1,",1,
"(0x23e2,",1,
"0x23f3,",1,
"(0x2400,",1,
"0x2426,",1,
"(0x2440,",1,
"0x244a,",1,
"(0x2460,",1,
"0x249b,",1,
"(0x249c,",1,
"0x24e9,",1,
"(0x24ea,",1,
"0x24ff,",1,
"(0x2500,",1,
"0x25b6,",1,
"(0x25b7,",1,
"0x25b7,",1,
"(0x25b8,",1,
"0x25c0,",1,
"(0x25c1,",1,
"0x25c1,",1,
"(0x25c2,",1,
"0x25f7,",1,
"(0x25f8,",1,
"0x25ff,",1,
"(0x2600,",1,
"0x266e,",1,
"(0x266f,",1,
"0x266f,",1,
"(0x2670,",1,
"0x26ff,",1,
"(0x2701,",1,
"0x2767,",1,
"(0x2768,",1,
"0x2768,",1,
"(0x2769,",1,
"0x2769,",1,
"(0x276a,",1,
"0x276a,",1,
"(0x276b,",1,
"0x276b,",1,
"(0x276c,",1,
"0x276c,",1,
"(0x276d,",1,
"0x276d,",1,
"(0x276e,",1,
"0x276e,",1,
"(0x276f,",1,
"0x276f,",1,
"(0x2770,",1,
"0x2770,",1,
"(0x2771,",1,
"0x2771,",1,
"(0x2772,",1,
"0x2772,",1,
"(0x2773,",1,
"0x2773,",1,
"(0x2774,",1,
"0x2774,",1,
"(0x2775,",1,
"0x2775,",1,
"(0x2776,",1,
"0x2793,",1,
"(0x2794,",1,
"0x27bf,",1,
"(0x27c0,",1,
"0x27c4,",1,
"(0x27c5,",1,
"0x27c5,",1,
"(0x27c6,",1,
"0x27c6,",1,
"(0x27c7,",1,
"0x27e5,",1,
"(0x27e6,",1,
"0x27e6,",1,
"(0x27e7,",1,
"0x27e7,",1,
"(0x27e8,",1,
"0x27e8,",1,
"(0x27e9,",1,
"0x27e9,",1,
"(0x27ea,",1,
"0x27ea,",1,
"(0x27eb,",1,
"0x27eb,",1,
"(0x27ec,",1,
"0x27ec,",1,
"(0x27ed,",1,
"0x27ed,",1,
"(0x27ee,",1,
"0x27ee,",1,
"(0x27ef,",1,
"0x27ef,",1,
"(0x27f0,",1,
"0x27ff,",1,
"(0x2800,",1,
"0x28ff,",1,
"52,",1,
"(0x2900,",1,
"0x2982,",1,
"(0x2983,",1,
"0x2983,",1,
"(0x2984,",1,
"0x2984,",1,
"(0x2985,",1,
"0x2985,",1,
"(0x2986,",1,
"0x2986,",1,
"(0x2987,",1,
"0x2987,",1,
"(0x2988,",1,
"0x2988,",1,
"(0x2989,",1,
"0x2989,",1,
"(0x298a,",1,
"0x298a,",1,
"(0x298b,",1,
"0x298b,",1,
"(0x298c,",1,
"0x298c,",1,
"(0x298d,",1,
"0x298d,",1,
"(0x298e,",1,
"0x298e,",1,
"(0x298f,",1,
"0x298f,",1,
"(0x2990,",1,
"0x2990,",1,
"(0x2991,",1,
"0x2991,",1,
"(0x2992,",1,
"0x2992,",1,
"(0x2993,",1,
"0x2993,",1,
"(0x2994,",1,
"0x2994,",1,
"(0x2995,",1,
"0x2995,",1,
"(0x2996,",1,
"0x2996,",1,
"(0x2997,",1,
"0x2997,",1,
"(0x2998,",1,
"0x2998,",1,
"(0x2999,",1,
"0x29d7,",1,
"(0x29d8,",1,
"0x29d8,",1,
"(0x29d9,",1,
"0x29d9,",1,
"(0x29da,",1,
"0x29da,",1,
"(0x29db,",1,
"0x29db,",1,
"(0x29dc,",1,
"0x29fb,",1,
"(0x29fc,",1,
"0x29fc,",1,
"(0x29fd,",1,
"0x29fd,",1,
"(0x29fe,",1,
"0x2aff,",1,
"(0x2b00,",1,
"0x2b2f,",1,
"(0x2b30,",1,
"0x2b44,",1,
"(0x2b45,",1,
"0x2b46,",1,
"(0x2b47,",1,
"0x2b4c,",1,
"(0x2b50,",1,
"0x2b59,",1,
"(0x2c00,",1,
"0x2c2e,",1,
"(0x2c30,",1,
"0x2c5e,",1,
"(0x2c60,",1,
"0x2c7b,",1,
"(0x2c7c,",1,
"0x2c7d,",1,
"(0x2c7e,",1,
"0x2c7f,",1,
"(0x2c80,",1,
"0x2ce4,",1,
"(0x2ce5,",1,
"0x2cea,",1,
"(0x2ceb,",1,
"0x2cee,",1,
"(0x2cef,",1,
"0x2cf1,",1,
"(0x2cf2,",1,
"0x2cf3,",1,
"(0x2cf9,",1,
"0x2cfc,",1,
"(0x2cfd,",1,
"0x2cfd,",1,
"(0x2cfe,",1,
"0x2cff,",1,
"(0x2d00,",1,
"0x2d25,",1,
"(0x2d27,",1,
"0x2d27,",1,
"(0x2d2d,",1,
"0x2d2d,",1,
"(0x2d30,",1,
"0x2d67,",1,
"(0x2d6f,",1,
"0x2d6f,",1,
"(0x2d70,",1,
"0x2d70,",1,
"(0x2d7f,",1,
"0x2d7f,",1,
"(0x2d80,",1,
"0x2d96,",1,
"(0x2da0,",1,
"0x2da6,",1,
"(0x2da8,",1,
"0x2dae,",1,
"(0x2db0,",1,
"0x2db6,",1,
"(0x2db8,",1,
"0x2dbe,",1,
"(0x2dc0,",1,
"0x2dc6,",1,
"(0x2dc8,",1,
"0x2dce,",1,
"(0x2dd0,",1,
"0x2dd6,",1,
"(0x2dd8,",1,
"0x2dde,",1,
"(0x2de0,",1,
"0x2dff,",1,
"(0x2e00,",1,
"0x2e01,",1,
"(0x2e02,",1,
"0x2e02,",1,
"(0x2e03,",1,
"0x2e03,",1,
"(0x2e04,",1,
"0x2e04,",1,
"(0x2e05,",1,
"0x2e05,",1,
"(0x2e06,",1,
"0x2e08,",1,
"(0x2e09,",1,
"0x2e09,",1,
"(0x2e0a,",1,
"0x2e0a,",1,
"(0x2e0b,",1,
"0x2e0b,",1,
"(0x2e0c,",1,
"0x2e0c,",1,
"(0x2e0d,",1,
"0x2e0d,",1,
"(0x2e0e,",1,
"0x2e16,",1,
"(0x2e17,",1,
"0x2e17,",1,
"(0x2e18,",1,
"0x2e19,",1,
"(0x2e1a,",1,
"0x2e1a,",1,
"(0x2e1b,",1,
"0x2e1b,",1,
"(0x2e1c,",1,
"0x2e1c,",1,
"(0x2e1d,",1,
"0x2e1d,",1,
"(0x2e1e,",1,
"0x2e1f,",1,
"(0x2e20,",1,
"0x2e20,",1,
"(0x2e21,",1,
"0x2e21,",1,
"(0x2e22,",1,
"0x2e22,",1,
"(0x2e23,",1,
"0x2e23,",1,
"(0x2e24,",1,
"0x2e24,",1,
"(0x2e25,",1,
"0x2e25,",1,
"(0x2e26,",1,
"0x2e26,",1,
"(0x2e27,",1,
"0x2e27,",1,
"(0x2e28,",1,
"0x2e28,",1,
"(0x2e29,",1,
"0x2e29,",1,
"(0x2e2a,",1,
"0x2e2e,",1,
"(0x2e2f,",1,
"0x2e2f,",1,
"(0x2e30,",1,
"0x2e39,",1,
"(0x2e3a,",1,
"0x2e3b,",1,
"(0x2e80,",1,
"0x2e99,",1,
"(0x2e9b,",1,
"0x2ef3,",1,
"(0x2f00,",1,
"0x2fd5,",1,
"(0x2ff0,",1,
"0x2ffb,",1,
"(0x3000,",1,
"0x3000,",1,
"(0x3001,",1,
"0x3003,",1,
"(0x3004,",1,
"0x3004,",1,
"(0x3005,",1,
"0x3005,",1,
"(0x3006,",1,
"0x3006,",1,
"(0x3007,",1,
"0x3007,",1,
"(0x3008,",1,
"0x3008,",1,
"(0x3009,",1,
"0x3009,",1,
"(0x300a,",1,
"0x300a,",1,
"(0x300b,",1,
"0x300b,",1,
"(0x300c,",1,
"0x300c,",1,
"(0x300d,",1,
"0x300d,",1,
"(0x300e,",1,
"0x300e,",1,
"(0x300f,",1,
"0x300f,",1,
"(0x3010,",1,
"0x3010,",1,
"(0x3011,",1,
"0x3011,",1,
"(0x3012,",1,
"0x3013,",1,
"(0x3014,",1,
"0x3014,",1,
"(0x3015,",1,
"0x3015,",1,
"(0x3016,",1,
"0x3016,",1,
"(0x3017,",1,
"0x3017,",1,
"(0x3018,",1,
"0x3018,",1,
"(0x3019,",1,
"0x3019,",1,
"(0x301a,",1,
"0x301a,",1,
"(0x301b,",1,
"0x301b,",1,
"(0x301c,",1,
"0x301c,",1,
"(0x301d,",1,
"0x301d,",1,
"(0x301e,",1,
"0x301f,",1,
"(0x3020,",1,
"0x3020,",1,
"(0x3021,",1,
"0x3029,",1,
"(0x302a,",1,
"0x302d,",1,
"(0x302e,",1,
"0x302f,",1,
"(0x3030,",1,
"0x3030,",1,
"(0x3031,",1,
"0x3035,",1,
"(0x3036,",1,
"0x3037,",1,
"(0x3038,",1,
"0x303a,",1,
"(0x303b,",1,
"0x303b,",1,
"(0x303c,",1,
"0x303c,",1,
"(0x303d,",1,
"0x303d,",1,
"(0x303e,",1,
"0x303f,",1,
"(0x3041,",1,
"0x3096,",1,
"(0x3099,",1,
"0x309a,",1,
"(0x309b,",1,
"0x309c,",1,
"(0x309d,",1,
"0x309e,",1,
"(0x309f,",1,
"0x309f,",1,
"(0x30a0,",1,
"0x30a0,",1,
"(0x30a1,",1,
"0x30fa,",1,
"(0x30fb,",1,
"0x30fb,",1,
"(0x30fc,",1,
"0x30fc,",1,
"(0x30fd,",1,
"0x30fe,",1,
"(0x30ff,",1,
"0x30ff,",1,
"(0x3105,",1,
"0x312d,",1,
"(0x3131,",1,
"0x318e,",1,
"(0x3190,",1,
"0x3191,",1,
"(0x3192,",1,
"0x3195,",1,
"(0x3196,",1,
"0x319f,",1,
"(0x31a0,",1,
"0x31ba,",1,
"(0x31c0,",1,
"0x31e3,",1,
"(0x31f0,",1,
"0x31ff,",1,
"(0x3200,",1,
"0x321e,",1,
"(0x3220,",1,
"0x3229,",1,
"(0x322a,",1,
"0x3247,",1,
"(0x3248,",1,
"0x324f,",1,
"(0x3250,",1,
"0x3250,",1,
"(0x3251,",1,
"0x325f,",1,
"(0x3260,",1,
"0x327e,",1,
"(0x327f,",1,
"0x327f,",1,
"(0x3280,",1,
"0x3289,",1,
"(0x328a,",1,
"0x32b0,",1,
"(0x32b1,",1,
"0x32bf,",1,
"(0x32c0,",1,
"0x32cf,",1,
"(0x32d0,",1,
"0x32fe,",1,
"(0x3300,",1,
"0x3357,",1,
"(0x3358,",1,
"0x33ff,",1,
"(0x3400,",1,
"0x4db5,",1,
"(0x4dc0,",1,
"0x4dff,",1,
"(0x4e00,",1,
"0x9fcc,",1,
"(0xa000,",1,
"0xa014,",1,
"(0xa015,",1,
"0xa015,",1,
"(0xa016,",1,
"0xa48c,",1,
"(0xa490,",1,
"0xa4c6,",1,
"(0xa4d0,",1,
"0xa4f7,",1,
"(0xa4f8,",1,
"0xa4fd,",1,
"(0xa4fe,",1,
